"idcode" "year" "age" "grade" "not_smsa" "south" "union" "t0" "southXt" "black"
1329 71 20 12 0 0 0 1 0 0
1329 72 21 12 0 0 0 2 0 0
1329 77 26 12 0 0 0 7 0 0
1329 78 27 12 0 0 0 8 0 0
1329 82 31 12 0 0 0 12 0 0
1329 83 32 12 0 0 0 13 0 0
1330 80 33 12 0 0 0 10 0 0
1330 82 35 12 0 0 0 12 0 0
1330 83 36 12 0 0 0 13 0 0
1330 85 38 12 0 0 0 15 0 0
1330 87 40 12 0 0 0 17 0 0
1330 88 41 12 0 0 0 18 0 0
1335 73 27 10 0 0 0 3 0 1
1336 80 31 11 0 0 1 10 0 1
1336 83 34 11 0 0 1 13 0 1
1337 71 23 12 0 0 0 1 0 0
1337 72 24 12 0 0 0 2 0 0
1337 83 35 12 0 0 0 13 0 0
1337 85 37 12 0 0 0 15 0 0
1338 70 25 10 1 0 0 0 0 0
1339 70 22 12 0 0 0 0 0 0
1339 71 23 12 0 0 0 1 0 0
1339 78 30 12 0 0 0 8 0 0
1339 80 32 12 0 0 0 10 0 0
1339 82 34 12 0 0 0 12 0 0
1339 83 35 12 0 0 0 13 0 0
1339 85 37 12 0 0 0 15 0 0
1339 87 39 12 0 0 0 17 0 0
1339 88 41 12 0 0 0 18 0 0
1340 70 25 12 0 0 0 0 0 0
1340 71 26 12 0 0 0 1 0 0
1340 87 42 12 0 0 0 17 0 0
1340 88 43 12 0 0 0 18 0 0
1341 77 34 10 0 0 0 7 0 0
1342 70 24 12 0 0 0 0 0 0
1342 73 27 12 0 0 0 3 0 0
1342 77 31 12 0 1 1 7 7 0
1344 70 25 16 0 0 0 0 0 0
1344 71 26 16 0 0 0 1 0 0
1344 77 31 16 0 0 0 7 0 0
1345 77 24 12 0 0 0 7 0 0
1345 78 25 12 0 0 0 8 0 0
1345 80 27 12 0 1 0 10 10 0
1345 82 29 12 0 1 0 12 12 0
1345 83 30 12 0 0 0 13 0 0
1345 87 34 12 0 0 0 17 0 0
1345 88 36 12 0 0 0 18 0 0
1346 70 24 16 0 0 1 0 0 0
1347 71 24 16 0 0 1 1 0 0
1347 72 25 16 0 0 0 2 0 0
1347 73 26 16 0 0 0 3 0 0
1348 77 26 14 0 0 0 7 0 0
1348 78 27 14 0 0 1 8 0 0
1349 77 26 12 0 0 1 7 0 1
1349 82 31 14 0 0 0 12 0 1
1349 85 34 14 0 0 1 15 0 1
1349 87 36 14 0 0 1 17 0 1
1349 88 37 14 0 0 1 18 0 1
1350 70 19 11 0 0 1 0 0 1
1350 71 20 11 0 0 1 1 0 1
1350 77 26 11 0 0 0 7 0 1
1350 80 29 11 0 0 0 10 0 1
1352 70 24 12 0 0 0 0 0 1
1352 71 26 12 0 0 0 1 0 1
1352 72 26 12 0 0 0 2 0 1
1353 70 22 12 0 0 0 0 0 1
1353 73 25 12 0 0 0 3 0 1
1353 77 29 12 0 0 1 7 0 1
1353 80 32 12 0 0 0 10 0 1
1353 82 34 12 0 0 0 12 0 1
1353 83 35 12 0 0 0 13 0 1
1353 85 37 12 0 0 1 15 0 1
1355 72 18 12 0 0 0 2 0 1
1355 73 19 12 0 0 0 3 0 1
1355 77 23 12 0 0 0 7 0 1
1355 82 28 12 0 0 0 12 0 1
1355 83 29 14 0 0 0 13 0 1
1355 87 33 14 0 0 0 17 0 1
1355 88 35 15 0 0 0 18 0 1
1356 70 23 12 0 0 0 0 0 1
1356 71 24 12 0 0 0 1 0 1
1356 72 25 12 0 0 0 2 0 1
1356 73 26 12 0 0 0 3 0 1
1358 70 23 12 1 0 0 0 0 0
1358 72 25 12 1 0 0 2 0 0
1358 73 26 12 1 0 0 3 0 0
1358 77 30 12 1 0 0 7 0 0
1358 78 31 12 1 0 0 8 0 0
1358 80 33 12 1 0 0 10 0 0
1358 85 38 12 1 0 0 15 0 0
1358 87 40 12 1 0 0 17 0 0
1358 88 42 12 1 0 0 18 0 0
1359 70 23 12 0 0 0 0 0 0
1359 71 24 12 0 0 0 1 0 0
1359 72 25 12 0 0 0 2 0 0
1359 73 26 12 0 0 0 3 0 0
1359 77 30 12 0 0 0 7 0 0
1359 78 31 12 0 0 0 8 0 0
1359 85 38 12 0 0 0 15 0 0
1359 87 40 12 0 0 0 17 0 0
1360 70 22 12 0 0 0 0 0 0
1361 71 24 16 0 0 0 1 0 0
1361 72 25 16 0 0 0 2 0 0
1361 73 26 16 0 0 0 3 0 0
1361 77 30 16 0 0 0 7 0 0
1361 78 31 16 0 0 0 8 0 0
1361 82 35 17 0 0 0 12 0 0
1361 83 36 17 0 0 0 13 0 0
1361 85 38 17 0 0 0 15 0 0
1361 87 40 17 0 0 0 17 0 0
1361 88 41 17 0 0 0 18 0 0
1362 71 21 14 0 0 0 1 0 0
1362 72 22 14 0 0 0 2 0 0
1362 73 23 14 0 0 0 3 0 0
1362 88 38 14 0 0 0 18 0 0
1363 80 28 9 0 0 0 10 0 0
1363 82 30 9 0 0 0 12 0 0
1364 77 28 13 0 0 0 7 0 0
1364 78 29 13 0 0 0 8 0 0
1364 83 34 16 0 0 0 13 0 0
1364 85 36 16 0 0 0 15 0 0
1364 87 38 16 0 0 0 17 0 0
1364 88 39 16 0 0 0 18 0 0
1366 77 31 12 0 0 1 7 0 0
1366 78 32 12 0 0 0 8 0 0
1366 80 34 12 0 0 0 10 0 0
1366 82 36 12 0 0 0 12 0 0
1366 83 37 12 0 0 0 13 0 0
1366 85 39 12 0 0 1 15 0 0
1366 87 41 12 0 0 0 17 0 0
1366 88 42 12 0 0 0 18 0 0
1367 70 24 15 0 0 1 0 0 0
1367 71 25 15 0 0 0 1 0 0
1367 77 31 15 1 0 0 7 0 0
1367 88 43 15 1 0 0 18 0 0
1368 70 23 12 0 0 0 0 0 0
1368 71 24 12 0 0 0 1 0 0
1369 70 22 12 0 0 0 0 0 0
1369 72 24 12 0 0 0 2 0 0
1369 77 29 12 0 0 0 7 0 0
1369 82 34 12 0 0 0 12 0 0
1369 85 37 12 0 0 0 15 0 0
1369 87 39 12 0 0 0 17 0 0
1370 73 19 12 0 0 0 3 0 0
1370 85 31 15 0 0 0 15 0 0
1370 87 33 15 0 0 0 17 0 0
1370 88 34 15 0 0 0 18 0 0
1371 71 19 12 0 0 0 1 0 0
1371 85 32 14 0 0 0 15 0 0
1371 87 35 14 0 0 0 17 0 0
1371 88 36 14 0 0 0 18 0 0
1373 70 25 11 0 0 0 0 0 1
1373 71 26 11 0 0 0 1 0 1
1373 72 27 11 0 0 0 2 0 1
1373 73 28 11 0 0 0 3 0 1
1373 77 32 11 0 0 0 7 0 1
1373 78 33 11 0 0 0 8 0 1
1373 80 35 11 0 0 0 10 0 1
1373 85 40 11 0 0 0 15 0 1
1373 88 43 11 0 0 1 18 0 1
1375 72 24 12 0 0 0 2 0 1
1375 73 25 12 0 0 1 3 0 1
1376 70 21 12 0 0 0 0 0 1
1376 71 21 12 0 0 0 1 0 1
1376 72 23 12 0 0 0 2 0 1
1376 77 27 12 0 0 0 7 0 1
1376 78 29 12 0 0 0 8 0 1
1376 80 30 12 0 0 0 10 0 1
1376 82 33 12 0 0 0 12 0 1
1376 83 33 12 0 0 0 13 0 1
1376 87 37 12 0 0 0 17 0 1
1376 88 39 12 0 0 1 18 0 1
1378 77 26 12 0 0 0 7 0 1
1378 80 29 12 0 0 0 10 0 1
1379 72 26 12 0 0 0 2 0 1
1379 73 27 12 0 0 0 3 0 1
1379 77 31 12 0 0 0 7 0 1
1379 78 32 12 0 0 0 8 0 1
1379 80 34 12 0 0 0 10 0 1
1379 82 36 12 0 0 0 12 0 1
1379 83 37 12 0 0 0 13 0 1
1379 85 39 12 0 0 1 15 0 1
1379 87 41 12 0 0 1 17 0 1
1379 88 43 12 0 0 0 18 0 1
1380 70 18 11 0 0 1 0 0 1
1380 71 19 11 0 0 1 1 0 1
1380 72 20 11 0 0 0 2 0 1
1380 77 25 11 0 0 1 7 0 1
1380 78 26 11 0 0 0 8 0 1
1380 80 28 11 0 0 1 10 0 1
1380 82 30 11 0 0 1 12 0 1
1380 83 31 11 0 0 1 13 0 1
1380 85 33 11 0 0 1 15 0 1
1380 87 35 11 0 0 1 17 0 1
1380 88 37 11 0 0 1 18 0 1
1381 70 26 12 0 0 1 0 0 1
1381 71 27 12 0 0 1 1 0 1
1381 72 28 12 0 0 1 2 0 1
1381 73 29 12 0 0 1 3 0 1
1381 77 33 12 0 0 1 7 0 1
1381 78 34 12 0 0 1 8 0 1
1381 80 36 12 0 0 1 10 0 1
1381 82 38 12 0 0 1 12 0 1
1381 83 39 12 0 0 1 13 0 1
1381 85 41 12 0 0 1 15 0 1
1381 87 43 12 0 0 1 17 0 1
1381 88 44 12 0 0 1 18 0 1
1382 71 21 12 0 0 1 1 0 1
1382 77 27 12 0 0 0 7 0 1
1382 80 30 12 0 0 0 10 0 1
1382 85 35 12 0 0 0 15 0 1
1384 71 26 12 0 0 0 1 0 0
1384 77 32 12 0 0 0 7 0 0
1384 87 42 12 0 0 0 17 0 0
1384 88 43 12 0 0 0 18 0 0
1385 70 19 11 0 0 1 0 0 0
1385 72 21 11 0 0 0 2 0 0
1385 73 22 11 0 0 1 3 0 0
1385 80 29 13 0 0 0 10 0 0
1385 82 31 13 0 0 0 12 0 0
1385 83 32 13 0 0 0 13 0 0
1385 85 34 15 0 0 0 15 0 0
1385 87 36 15 0 0 0 17 0 0
1385 88 38 15 0 0 0 18 0 0
1386 77 24 11 0 0 1 7 0 0
1386 82 29 11 0 0 0 12 0 0
1386 87 34 11 0 0 0 17 0 0
1386 88 35 11 0 0 1 18 0 0
1389 70 19 11 0 0 0 0 0 0
1389 71 20 11 0 0 0 1 0 0
1389 72 21 11 0 0 0 2 0 0
1389 87 36 11 1 1 0 17 17 0
1389 88 37 11 1 1 0 18 18 0
1390 71 18 12 0 0 0 1 0 0
1393 78 28 18 0 0 1 8 0 0
1394 78 31 18 0 0 1 8 0 0
1394 80 33 18 0 0 1 10 0 0
1394 82 35 18 0 0 1 12 0 0
1394 83 36 18 0 0 1 13 0 0
1394 88 42 18 0 0 1 18 0 0
1395 71 24 15 0 0 1 1 0 0
1395 77 30 16 0 0 1 7 0 0
1395 78 31 16 0 0 1 8 0 0
1395 80 33 16 0 0 1 10 0 0
1395 83 36 18 0 0 1 13 0 0
1395 85 38 18 0 0 1 15 0 0
1395 87 40 18 0 0 1 17 0 0
1396 70 23 16 0 0 1 0 0 0
1396 71 24 16 0 0 1 1 0 0
1396 73 26 16 0 0 1 3 0 0
1396 77 30 18 0 0 1 7 0 0
1396 80 33 18 0 0 1 10 0 0
1396 82 35 18 0 0 1 12 0 0
1396 83 36 18 0 0 1 13 0 0
1396 85 38 18 0 0 1 15 0 0
1396 87 40 18 0 0 1 17 0 0
1396 88 41 18 0 0 1 18 0 0
1397 80 28 15 0 0 0 10 0 0
1397 85 33 15 0 0 0 15 0 0
1398 77 24 16 0 0 0 7 0 1
1398 80 27 16 0 0 0 10 0 1
1398 82 29 17 0 0 1 12 0 1
1398 83 30 17 0 0 0 13 0 1
1398 85 32 17 0 0 0 15 0 1
1398 88 36 17 0 0 0 18 0 1
1400 85 33 10 0 0 0 15 0 0
1401 71 19 12 0 0 0 1 0 0
1402 70 27 12 0 0 1 0 0 1
1402 71 28 12 0 0 1 1 0 1
1402 72 29 12 0 0 1 2 0 1
1402 73 30 12 0 0 1 3 0 1
1402 77 34 12 0 0 1 7 0 1
1402 78 35 12 0 0 1 8 0 1
1402 87 44 13 0 0 0 17 0 1
1403 78 27 17 0 0 1 8 0 1
1403 80 29 17 0 0 1 10 0 1
1403 82 31 17 0 0 1 12 0 1
1403 83 32 17 0 0 1 13 0 1
1403 85 34 17 0 0 1 15 0 1
1403 87 36 17 0 0 1 17 0 1
1404 71 21 13 0 0 0 1 0 1
1404 72 22 13 0 0 0 2 0 1
1404 73 23 13 0 0 0 3 0 1
1404 85 35 13 0 0 0 15 0 1
1404 87 37 13 0 0 0 17 0 1
1405 72 23 16 0 0 0 2 0 1
1406 73 22 16 0 0 1 3 0 1
1406 77 26 18 0 0 1 7 0 1
1406 80 29 18 0 0 0 10 0 1
1407 71 25 14 0 0 0 1 0 1
1407 73 27 14 0 0 0 3 0 1
1408 77 25 16 0 0 1 7 0 1
1408 78 26 16 0 0 1 8 0 1
1408 87 35 16 0 0 1 17 0 1
1408 88 37 16 0 0 1 18 0 1
1410 70 21 15 0 0 0 0 0 0
1410 71 22 15 0 0 0 1 0 0
1411 70 22 12 0 0 0 0 0 0
1411 71 23 12 0 0 0 1 0 0
1411 72 24 12 0 1 0 2 2 0
1411 77 29 12 0 1 0 7 7 0
1411 78 30 12 0 0 0 8 0 0
1411 82 34 12 1 0 0 12 0 0
1411 83 35 12 1 0 0 13 0 0
1411 85 37 12 1 0 0 15 0 0
1411 87 39 12 0 1 0 17 17 0
1411 88 40 12 0 1 0 18 18 0
1412 71 21 11 0 0 1 1 0 1
1412 73 23 12 0 0 1 3 0 1
1413 77 24 12 0 0 0 7 0 1
1413 78 25 12 0 0 0 8 0 1
1413 82 29 12 0 0 0 12 0 1
1413 83 30 13 0 0 0 13 0 1
1414 70 24 14 0 0 0 0 0 0
1414 71 26 14 0 0 0 1 0 0
1414 73 28 14 0 0 0 3 0 0
1414 77 31 14 0 0 0 7 0 0
1415 77 26 16 0 0 0 7 0 0
1415 78 27 16 0 0 0 8 0 0
1415 80 29 16 0 0 0 10 0 0
1415 82 31 16 0 0 0 12 0 0
1415 83 32 16 0 0 0 13 0 0
1415 87 36 16 0 0 0 17 0 0
1416 70 20 12 0 0 0 0 0 0
1416 71 21 12 0 0 0 1 0 0
1416 82 32 12 0 0 0 12 0 0
1416 83 33 12 0 0 0 13 0 0
1417 70 23 13 0 0 0 0 0 0
1418 72 24 12 0 0 0 2 0 0
1418 77 29 12 0 0 0 7 0 0
1418 78 30 12 0 0 0 8 0 0
1418 80 32 12 0 0 0 10 0 0
1418 85 37 12 0 0 0 15 0 0
1418 87 39 12 0 0 0 17 0 0
1418 88 40 12 0 0 0 18 0 0
1420 70 21 12 1 0 1 0 0 1
1420 71 22 12 1 0 1 1 0 1
1420 72 23 12 1 0 1 2 0 1
1420 73 24 12 0 0 0 3 0 1
1420 77 28 12 0 0 1 7 0 1
1420 78 29 12 0 0 1 8 0 1
1420 80 31 12 1 0 1 10 0 1
1420 82 33 12 1 0 1 12 0 1
1420 83 34 12 0 0 1 13 0 1
1420 85 36 12 0 0 1 15 0 1
1420 87 38 12 0 0 1 17 0 1
1420 88 40 12 0 0 1 18 0 1
1422 70 19 12 0 0 0 0 0 1
1422 71 20 12 0 0 0 1 0 1
1422 72 21 12 0 0 0 2 0 1
1422 73 22 12 0 0 0 3 0 1
1422 77 26 12 0 0 0 7 0 1
1422 78 27 12 0 0 0 8 0 1
1422 80 29 12 0 0 0 10 0 1
1422 82 31 12 0 0 0 12 0 1
1422 83 32 12 0 0 0 13 0 1
1423 70 23 16 0 0 1 0 0 0
1423 71 24 16 0 0 1 1 0 0
1423 72 25 16 0 0 1 2 0 0
1423 73 26 16 0 0 1 3 0 0
1424 70 19 12 0 0 1 0 0 0
1425 71 18 12 0 0 0 1 0 0
1425 72 19 12 0 0 0 2 0 0
1425 82 29 12 0 0 0 12 0 0
1425 83 30 12 0 0 0 13 0 0
1425 85 32 12 0 0 1 15 0 0
1426 77 26 12 0 0 0 7 0 0
1426 78 27 12 0 1 0 8 8 0
1426 80 29 12 0 1 0 10 10 0
1426 88 37 12 0 1 0 18 18 0
1427 70 18 12 0 0 0 0 0 0
1427 71 19 12 0 0 0 1 0 0
1427 72 20 12 0 0 0 2 0 0
1427 73 21 12 0 0 0 3 0 0
1427 82 30 12 0 0 0 12 0 0
1427 85 33 12 0 0 0 15 0 0
1427 87 35 12 0 0 0 17 0 0
1427 88 36 12 0 0 0 18 0 0
1428 70 23 16 0 0 1 0 0 0
1428 71 24 16 0 0 1 1 0 0
1428 72 25 16 0 0 1 2 0 0
1428 73 26 16 0 0 1 3 0 0
1428 77 30 18 0 0 1 7 0 0
1428 78 32 18 0 0 1 8 0 0
1428 80 33 18 0 0 1 10 0 0
1428 82 35 18 0 0 1 12 0 0
1428 83 36 18 0 0 1 13 0 0
1428 85 38 18 0 0 1 15 0 0
1428 88 42 18 0 0 1 18 0 0
1433 83 37 16 0 0 0 13 0 0
1433 85 39 16 0 0 0 15 0 0
1434 72 26 11 0 1 0 2 2 0
1434 73 27 11 0 1 0 3 3 0
1434 83 37 11 1 1 0 13 13 0
1434 85 39 11 1 1 0 15 15 0
1434 88 42 11 1 1 0 18 18 0
1435 77 32 15 1 0 1 7 0 0
1435 78 34 15 0 1 0 8 8 0
1435 80 36 15 0 1 0 10 10 0
1435 82 37 15 0 1 0 12 12 0
1435 83 38 15 0 1 0 13 13 0
1435 85 41 15 0 1 0 15 15 0
1435 87 43 15 0 1 0 17 17 0
1435 88 44 15 0 1 0 18 18 0
1436 70 25 16 0 0 0 0 0 0
1436 71 26 16 0 0 0 1 0 0
1436 72 27 16 0 0 1 2 0 0
1436 87 42 16 0 1 0 17 17 0
1436 88 43 16 0 1 0 18 18 0
1437 72 27 16 0 0 1 2 0 0
1437 87 42 18 0 0 1 17 0 0
1437 88 44 18 0 0 1 18 0 0
1439 71 22 12 0 0 0 1 0 0
1439 72 23 12 0 0 0 2 0 0
1439 77 28 12 0 0 0 7 0 0
1439 78 29 12 0 0 0 8 0 0
1439 80 31 12 0 0 0 10 0 0
1439 82 33 12 0 1 0 12 12 0
1439 83 34 12 0 1 0 13 13 0
1441 70 21 10 1 1 0 0 0 0
1441 72 23 10 1 1 0 2 2 0
1441 77 27 10 1 1 1 7 7 0
1441 78 28 10 1 1 1 8 8 0
1441 82 32 12 1 1 0 12 12 0
1441 83 34 12 1 1 0 13 13 0
1441 85 36 12 1 1 0 15 15 0
1441 87 38 13 0 1 0 17 17 0
1441 88 39 13 0 1 0 18 18 0
1442 70 26 17 1 1 0 0 0 0
1442 71 27 17 1 1 0 1 1 0
1442 72 28 17 1 1 0 2 2 0
1442 73 29 17 1 1 0 3 3 0
1442 77 33 17 1 1 0 7 7 0
1442 78 34 17 1 1 0 8 8 0
1442 80 36 18 1 1 0 10 10 0
1442 82 38 18 1 1 0 12 12 0
1442 83 39 18 1 1 0 13 13 0
1443 77 24 14 0 0 0 7 0 0
1443 78 25 14 0 0 0 8 0 0
1443 80 27 14 0 0 0 10 0 0
1443 82 29 14 0 0 0 12 0 0
1443 83 30 14 0 0 0 13 0 0
1443 85 32 14 0 0 0 15 0 0
1444 77 27 10 0 0 0 7 0 0
1445 72 20 12 0 0 0 2 0 0
1445 77 25 12 0 0 0 7 0 0
1445 78 26 12 0 0 0 8 0 0
1445 80 28 12 0 0 0 10 0 0
1445 87 35 16 0 0 0 17 0 0
1447 70 23 9 0 0 0 0 0 0
1447 71 24 9 0 0 0 1 0 0
1447 72 25 9 0 0 0 2 0 0
1447 73 26 9 0 0 1 3 0 0
1448 71 19 12 0 0 0 1 0 0
1448 72 20 12 0 0 0 2 0 0
1448 80 28 12 0 0 0 10 0 0
1448 82 30 12 0 0 0 12 0 0
1448 85 33 12 0 0 1 15 0 0
1448 87 35 12 0 0 0 17 0 0
1448 88 37 12 0 0 1 18 0 0
1449 71 25 12 0 0 0 1 0 0
1449 72 26 12 0 0 0 2 0 0
1449 73 27 12 0 0 0 3 0 0
1450 71 25 12 0 0 0 1 0 0
1450 72 26 12 0 0 0 2 0 0
1450 73 27 12 0 0 0 3 0 0
1450 77 31 12 0 0 0 7 0 0
1451 72 22 16 1 1 0 2 2 0
1451 85 35 16 1 1 1 15 15 0
1451 87 37 16 1 1 1 17 17 0
1451 88 38 16 0 0 0 18 0 0
1452 71 19 12 0 0 1 1 0 0
1452 72 20 12 0 0 0 2 0 0
1452 80 28 15 0 0 0 10 0 0
1452 82 30 15 0 0 1 12 0 0
1453 70 20 12 0 0 0 0 0 0
1453 71 21 12 0 0 0 1 0 0
1453 77 27 12 0 0 0 7 0 0
1453 82 32 12 0 0 1 12 0 0
1453 85 35 12 0 0 0 15 0 0
1453 87 37 12 0 0 0 17 0 0
1453 88 39 12 0 0 0 18 0 0
1454 77 24 16 0 0 0 7 0 0
1455 85 40 12 1 0 0 15 0 0
1456 77 31 12 1 0 0 7 0 0
1457 70 26 11 0 0 0 0 0 0
1457 71 27 11 0 0 0 1 0 0
1457 72 28 11 0 0 0 2 0 0
1458 70 24 12 0 0 0 0 0 0
1458 85 39 12 0 0 0 15 0 0
1459 73 26 12 0 0 0 3 0 1
1462 70 23 12 0 0 0 0 0 1
1462 71 24 12 0 0 0 1 0 1
1462 72 25 12 0 0 0 2 0 1
1462 73 26 12 0 0 0 3 0 1
1462 85 38 16 0 0 0 15 0 1
1462 87 40 16 0 0 0 17 0 1
1462 88 42 16 0 0 0 18 0 1
1463 70 21 12 0 0 0 0 0 1
1463 71 22 12 0 0 0 1 0 1
1463 73 24 12 0 0 0 3 0 1
1464 70 19 12 0 0 0 0 0 0
1464 71 20 12 0 0 0 1 0 0
1464 72 21 12 0 0 0 2 0 0
1464 73 22 12 0 0 0 3 0 0
1464 77 26 12 0 0 0 7 0 0
1464 85 34 12 0 0 0 15 0 0
1464 87 36 12 0 0 0 17 0 0
1464 88 38 12 0 0 0 18 0 0
1465 77 23 12 0 0 0 7 0 0
1465 78 24 12 0 0 0 8 0 0
1465 80 26 12 0 0 0 10 0 0
1465 82 28 12 0 0 0 12 0 0
1465 83 29 12 0 0 0 13 0 0
1465 87 33 12 0 0 1 17 0 0
1465 88 35 12 0 0 0 18 0 0
1467 72 20 10 0 0 0 2 0 0
1467 73 21 10 0 0 0 3 0 0
1467 77 25 10 0 0 0 7 0 0
1467 78 26 10 0 0 0 8 0 0
1467 80 28 10 0 0 1 10 0 0
1467 82 30 10 0 0 1 12 0 0
1467 83 31 10 0 0 0 13 0 0
1467 85 33 10 0 0 0 15 0 0
1468 70 20 12 0 0 0 0 0 0
1468 71 21 12 0 0 0 1 0 0
1468 72 22 12 0 0 0 2 0 0
1468 73 23 12 0 0 0 3 0 0
1469 70 20 12 0 0 0 0 0 0
1469 71 21 12 0 0 0 1 0 0
1469 72 22 12 0 0 0 2 0 0
1469 73 23 12 0 0 0 3 0 0
1469 77 27 12 0 0 0 7 0 0
1469 78 28 12 0 0 0 8 0 0
1469 80 30 12 0 0 0 10 0 0
1469 82 32 12 0 0 0 12 0 0
1469 83 33 12 0 0 0 13 0 0
1469 85 35 12 0 0 0 15 0 0
1469 87 37 12 0 0 0 17 0 0
1469 88 39 12 0 0 0 18 0 0
1470 77 24 16 0 0 0 7 0 0
1470 78 25 16 0 0 0 8 0 0
1470 88 36 18 0 0 0 18 0 0
1471 77 24 17 0 0 0 7 0 0
1471 78 25 17 0 0 0 8 0 0
1471 80 27 17 0 0 0 10 0 0
1471 82 29 17 0 0 0 12 0 0
1471 83 30 17 0 0 0 13 0 0
1471 85 32 17 0 0 0 15 0 0
1471 87 34 17 0 0 0 17 0 0
1471 88 35 17 0 0 0 18 0 0
1473 70 25 11 1 1 0 0 0 1
1473 71 26 11 1 1 0 1 1 1
1473 72 27 11 1 1 0 2 2 1
1473 73 28 11 1 1 0 3 3 1
1474 72 20 11 0 1 0 2 2 0
1474 73 21 11 0 1 0 3 3 0
1474 77 25 11 0 0 0 7 0 0
1475 77 25 18 0 1 0 7 7 1
1475 78 26 18 0 0 0 8 0 1
1475 80 28 18 0 1 0 10 10 1
1475 82 30 18 1 1 0 12 12 1
1475 85 33 18 0 1 0 15 15 1
1475 87 35 18 0 1 0 17 17 1
1475 88 36 18 0 1 0 18 18 1
1476 70 21 12 0 0 0 0 0 1
1476 71 22 12 0 0 0 1 0 1
1476 72 23 12 0 0 0 2 0 1
1476 73 24 12 0 0 0 3 0 1
1476 83 34 15 0 0 0 13 0 1
1476 85 36 15 0 0 0 15 0 1
1478 72 22 8 0 0 1 2 0 0
1478 77 27 8 0 0 0 7 0 0
1478 78 28 8 0 0 0 8 0 0
1478 82 32 8 0 0 0 12 0 0
1478 85 35 8 0 0 1 15 0 0
1478 87 37 8 0 0 0 17 0 0
1478 88 38 8 0 0 0 18 0 0
1479 70 24 16 0 0 0 0 0 0
1479 72 26 16 0 0 0 2 0 0
1479 73 27 16 0 0 0 3 0 0
1479 78 32 16 0 0 0 8 0 0
1479 80 34 16 0 0 0 10 0 0
1479 82 36 16 0 0 0 12 0 0
1479 83 37 16 0 0 0 13 0 0
1479 85 39 16 0 0 0 15 0 0
1479 87 41 16 0 0 0 17 0 0
1479 88 43 16 0 0 0 18 0 0
1480 71 23 16 0 0 0 1 0 0
1480 72 24 16 0 0 0 2 0 0
1480 77 29 16 0 0 0 7 0 0
1480 78 30 16 0 0 0 8 0 0
1480 80 32 16 0 0 0 10 0 0
1480 82 34 16 0 0 0 12 0 0
1480 83 35 16 0 0 0 13 0 0
1480 85 37 16 0 0 0 15 0 0
1480 88 41 16 0 0 0 18 0 0
1481 77 23 16 0 0 0 7 0 0
1481 78 24 16 0 0 0 8 0 0
1482 71 20 12 0 0 0 1 0 0
1482 73 22 12 0 1 0 3 3 0
1482 77 26 12 0 0 0 7 0 0
1482 78 27 12 0 0 0 8 0 0
1482 87 36 12 0 0 0 17 0 0
1482 88 38 12 0 0 0 18 0 0
1483 70 22 12 0 0 0 0 0 0
1484 77 24 16 0 0 0 7 0 0
1484 78 25 17 0 0 1 8 0 0
1484 80 27 17 0 0 0 10 0 0
1484 82 29 17 0 0 0 12 0 0
1484 83 30 17 0 0 0 13 0 0
1484 85 32 17 0 0 0 15 0 0
1484 87 34 17 0 0 0 17 0 0
1484 88 36 17 0 0 0 18 0 0
1485 78 24 12 0 0 0 8 0 0
1485 80 26 12 0 0 0 10 0 0
1485 82 28 12 0 0 0 12 0 0
1485 83 29 12 0 0 0 13 0 0
1485 85 31 12 0 0 1 15 0 0
1485 87 33 12 0 0 1 17 0 0
1486 72 24 12 0 0 0 2 0 0
1486 77 29 12 0 0 0 7 0 0
1486 78 30 12 0 0 0 8 0 0
1486 80 32 12 0 0 0 10 0 0
1486 82 34 12 0 0 0 12 0 0
1486 83 35 12 0 0 0 13 0 0
1486 85 37 12 0 0 0 15 0 0
1486 87 39 12 0 0 0 17 0 0
1486 88 40 12 0 0 0 18 0 0
1487 77 26 16 0 0 1 7 0 0
1487 78 27 16 0 0 1 8 0 0
1487 80 29 16 0 0 1 10 0 0
1488 70 20 12 0 0 0 0 0 0
1488 71 21 12 0 0 0 1 0 0
1488 72 22 12 0 0 0 2 0 0
1488 73 23 12 0 0 0 3 0 0
1489 71 18 12 0 0 0 1 0 0
1489 72 19 12 0 0 0 2 0 0
1489 73 20 12 0 0 0 3 0 0
1489 77 24 12 0 0 0 7 0 0
1489 78 25 12 0 0 0 8 0 0
1489 80 27 12 0 0 0 10 0 0
1489 82 29 12 0 0 0 12 0 0
1490 71 22 16 1 1 0 1 1 0
1490 72 23 16 0 0 0 2 0 0
1490 73 24 16 0 0 0 3 0 0
1490 77 28 16 0 0 1 7 0 0
1490 80 31 17 0 0 0 10 0 0
1490 82 33 17 0 0 0 12 0 0
1490 83 34 18 0 0 0 13 0 0
1490 85 36 18 0 0 0 15 0 0
1490 87 38 18 1 0 1 17 0 0
1490 88 39 18 1 0 1 18 0 0
1491 77 23 16 0 0 0 7 0 0
1491 78 24 16 1 0 0 8 0 0
1491 80 26 16 1 0 0 10 0 0
1491 82 28 16 0 0 0 12 0 0
1491 83 29 16 0 0 0 13 0 0
1492 70 21 12 0 0 0 0 0 0
1492 71 22 12 0 0 0 1 0 0
1492 72 23 12 0 0 0 2 0 0
1492 73 24 12 0 0 1 3 0 0
1492 77 28 12 0 0 1 7 0 0
1492 78 29 12 0 0 0 8 0 0
